Year,Month,Country,N_visitors
2016,10,Egypt,494125
2016,10,Switzerland,763584
2016,11,Egypt,488426
2016,11,Switzerland,535342
2016,12,Egypt,537244
2016,12,Switzerland,656345
2017,1,Egypt,529809
2017,1,Switzerland,631773
2017,2,Egypt,529094
2017,2,Switzerland,688232
2017,3,Egypt,642115
2017,3,Switzerland,772542
2017,4,Egypt,703234
2017,4,Switzerland,793544
2017,5,Egypt,563462
2017,5,Switzerland,942784
2017,6,Egypt,522614
2017,6,Switzerland,1163583
2017,7,Egypt,771589
2017,7,Switzerland,1458621
2017,8,Egypt,809937
2017,8,Switzerland,1475168
2017,9,Egypt,720938
2017,9,Switzerland,1085952
2017,10,Egypt,816038
2017,10,Switzerland,836804
2017,11,Egypt,766429
2017,11,Switzerland,566203
2017,12,Egypt,781321
2017,12,Switzerland,717997
2018,1,Egypt,701308
2018,1,Switzerland,661185
2018,2,Egypt,719106
2018,2,Switzerland,730661
2018,3,Egypt,929323
2018,3,Switzerland,873638
2018,4,Egypt,972966
2018,4,Switzerland,785577
2018,5,Egypt,806959
2018,5,Switzerland,993324
2018,6,Egypt,843413
2018,6,Switzerland,1237678
2018,7,Egypt,1090456
2018,7,Switzerland,1536477
2018,8,Egypt,1082719
2018,8,Switzerland,1579654
2018,9,Egypt,982019
2018,9,Switzerland,1142778
2018,10,Egypt,1065274
2018,10,Switzerland,849620
2018,11,Egypt,981642
2018,11,Switzerland,582595
2018,12,Egypt,1020714
2018,12,Switzerland,741394
2019,1,Egypt,850057
2019,1,Switzerland,640212
2019,2,Egypt,877736
2019,2,Switzerland,711350
2019,3,Egypt,1086675
2019,3,Switzerland,847406
2019,4,Egypt,1197050
2019,4,Switzerland,841219
2019,5,Egypt,920322
2019,5,Switzerland,999974
2019,6,Egypt,1073442
2019,6,Switzerland,1294884
2019,7,Egypt,1215759
2019,7,Switzerland,1547007
2019,8,Egypt,1208200
2019,8,Switzerland,1543643
2019,9,Egypt,1101927
2019,9,Switzerland,1152820
2019,10,Egypt,1207745
2019,10,Switzerland,886281
2019,11,Egypt,1083435
2019,11,Switzerland,583781
2019,12,Egypt,1053334
2019,12,Switzerland,769040
2020,1,Egypt,933942
2020,1,Switzerland,697044
2020,2,Egypt,930807
2020,2,Switzerland,714476
2020,3,Egypt,387837
2020,3,Switzerland,231444
2020,4,Egypt,596
2020,4,Switzerland,14451
2020,5,Egypt,1750
2020,5,Switzerland,30898
2020,6,Egypt,3847
2020,6,Switzerland,146987
2020,7,Egypt,86640
2020,7,Switzerland,479459
2020,8,Egypt,219244
2020,8,Switzerland,633701
2020,9,Egypt,211574
2020,9,Switzerland,365403
2020,10,Egypt,294088
2020,10,Switzerland,166645
2020,11,Egypt,264064
2020,11,Switzerland,75521
2020,12,Egypt,284244
2020,12,Switzerland,134319
2021,1,Egypt,262293
2021,1,Switzerland,114069
2021,2,Egypt,299054
2021,2,Switzerland,123342
2021,3,Egypt,475195
2021,3,Switzerland,165108
2021,4,Egypt,522790
2021,4,Switzerland,147019
2021,5,Egypt,506430
2021,5,Switzerland,191643
2021,6,Egypt,560883
2021,6,Switzerland,273006
2021,7,Egypt,699351
2021,7,Switzerland,620143
2021,8,Egypt,734679
2021,8,Switzerland,920728
2021,9,Egypt,793417
2021,9,Switzerland,633549
2021,10,Egypt,1109714
2021,10,Switzerland,470403
2021,11,Egypt,1078822
2021,11,Switzerland,341195
2021,12,Egypt,924321
2021,12,Switzerland,389831
2022,1,Egypt,730000
2022,1,Switzerland,345654
2022,2,Egypt,709000
2022,2,Switzerland,449159
2022,3,Egypt,767000
2022,3,Switzerland,539882
2022,4,Egypt,839000
2022,4,Switzerland,540772
2022,5,Egypt,919000
2022,5,Switzerland,693440
2022,6,Egypt,922000
2022,6,Switzerland,951831
2022,7,Egypt,1163000
2022,7,Switzerland,1321949
2022,8,Egypt,1194000
2022,8,Switzerland,1380040
2022,9,Egypt,1048000
2022,9,Switzerland,981815
2022,10,Egypt,1244794
2022,10,Switzerland,723234
2022,11,Egypt,1046639
2022,11,Switzerland,501688
2022,12,Egypt,1080626
2022,12,Switzerland,730062
2023,1,Egypt,937000
2023,1,Switzerland,610314
2023,2,Egypt,1001000
2023,2,Switzerland,633507
2023,3,Egypt,1216000
2023,3,Switzerland,711725
2023,4,Egypt,1368000
2023,4,Switzerland,793168
2023,5,Egypt,1344000
2023,5,Switzerland,978629
2023,6,Egypt,1196000
2023,6,Switzerland,1249126
2023,7,Egypt,1418000
2023,7,Switzerland,1537689
2023,8,Egypt,1451000
2023,8,Switzerland,1566916
2023,9,Egypt,1325000
2023,9,Switzerland,1221390
2024,1,Egypt,977700
2024,2,Egypt,1112000
2024,3,Egypt,1170000
2010,1,Argentina,756149
2010,1,Australia,448710
2010,1,Belgium,353684
2010,2,Argentina,686379
2010,2,Australia,560130
2010,2,Belgium,434535
2010,3,Argentina,551156
2010,3,Australia,526330
2010,3,Belgium,517860
2010,4,Argentina,494899
2010,4,Australia,428900
2010,4,Belgium,628597
2010,5,Argentina,446210
2010,5,Australia,374960
2010,5,Belgium,713171
2010,6,Argentina,416471
2010,6,Australia,403700
2010,6,Belgium,631200
2010,7,Argentina,574311
2010,7,Australia,510930
2010,7,Belgium,763143
2010,8,Argentina,497894
2010,8,Australia,451310
2010,8,Belgium,777200
2010,9,Argentina,519224
2010,9,Australia,475680
2010,9,Belgium,656723
2010,10,Argentina,542672
2010,10,Australia,494460
2010,10,Belgium,688509
2010,11,Argentina,580840
2010,11,Australia,518090
2010,11,Belgium,513871
2010,12,Argentina,672538
2010,12,Australia,678360
2010,12,Belgium,507926
2011,1,Argentina,758662
2011,1,Australia,473780
2011,1,Belgium,368385
2011,2,Argentina,672971
2011,2,Australia,565140
2011,2,Belgium,452413
2011,3,Argentina,579603
2011,3,Australia,500100
2011,3,Belgium,535151
2011,4,Argentina,560546
2011,4,Australia,460320
2011,4,Belgium,679699
2011,5,Argentina,454128
2011,5,Australia,384520
2011,5,Belgium,706300
2011,6,Argentina,368991
2011,6,Australia,387680
2011,6,Belgium,745811
2011,7,Argentina,593463
2011,7,Australia,505640
2011,7,Belgium,788184
2011,8,Argentina,443626
2011,8,Australia,467010
2011,8,Belgium,778842
2011,9,Argentina,493669
2011,9,Australia,431040
2011,9,Belgium,674349
2011,10,Argentina,520645
2011,10,Australia,499530
2011,10,Belgium,697876
2011,11,Argentina,565957
2011,11,Australia,522760
2011,11,Belgium,526703
2011,12,Argentina,661913
2011,12,Australia,674790
2011,12,Belgium,540428
2012,1,Argentina,752097
2012,1,Australia,501990
2012,1,Belgium,392415
2012,2,Argentina,656973
2012,2,Australia,565750
2012,2,Belgium,458026
2012,3,Argentina,559217
2012,3,Australia,543830
2012,3,Belgium,565857
2012,4,Argentina,528249
2012,4,Australia,465100
2012,4,Belgium,697603
2012,5,Argentina,444659
2012,5,Australia,393430
2012,5,Belgium,739124
2012,6,Argentina,390025
2012,6,Australia,420510
2012,6,Belgium,701400
2012,7,Argentina,535091
2012,7,Australia,499860
2012,7,Belgium,763935
2012,8,Argentina,439858
2012,8,Australia,498740
2012,8,Belgium,782704
2012,9,Argentina,497161
2012,9,Australia,475470
2012,9,Belgium,669741
2012,10,Argentina,480729
2012,10,Australia,521010
2012,10,Belgium,676075
2012,11,Argentina,545032
2012,11,Australia,560100
2012,11,Belgium,572350
2012,12,Argentina,632816
2012,12,Australia,721320
2012,12,Belgium,540795
2013,1,Argentina,683007
2013,1,Australia,488670
2013,1,Belgium,400738
2013,2,Argentina,601988
2013,2,Australia,616970
2013,2,Belgium,449240
2013,3,Argentina,591031
2013,3,Australia,588870
2013,3,Belgium,583551
2013,4,Argentina,445068
2013,4,Australia,461540
2013,4,Belgium,650547
2013,5,Argentina,427292
2013,5,Australia,413330
2013,5,Belgium,772787
2013,6,Argentina,421256
2013,6,Australia,447520
2013,6,Belgium,681228
2013,7,Argentina,559564
2013,7,Australia,530910
2013,7,Belgium,800822
2013,8,Argentina,440441
2013,8,Australia,529350
2013,8,Belgium,829042
2013,9,Argentina,502956
2013,9,Australia,493890
2013,9,Belgium,685641
2013,10,Argentina,498406
2013,10,Australia,542760
2013,10,Belgium,703267
2013,11,Argentina,583981
2013,11,Australia,578130
2013,11,Belgium,569597
2013,12,Argentina,755446
2013,12,Australia,789760
2013,12,Belgium,557825
2014,1,Argentina,793086
2014,1,Australia,562510
2014,1,Belgium,410733
2014,2,Argentina,737930
2014,2,Australia,637630
2014,2,Belgium,468361
2014,3,Argentina,643797
2014,3,Australia,600820
2014,3,Belgium,564437
2014,4,Argentina,588006
2014,4,Australia,528560
2014,4,Belgium,715351
2014,5,Argentina,463122
2014,5,Australia,472880
2014,5,Belgium,775367
2014,6,Argentina,425931
2014,6,Australia,457900
2014,6,Belgium,733940
2014,7,Argentina,557673
2014,7,Australia,589650
2014,7,Belgium,790492
2014,8,Argentina,518948
2014,8,Australia,540910
2014,8,Belgium,857762
2014,9,Argentina,522900
2014,9,Australia,521750
2014,9,Belgium,695804
2014,10,Argentina,560790
2014,10,Australia,586680
2014,10,Belgium,722127
2014,11,Argentina,608999
2014,11,Australia,611230
2014,11,Belgium,566839
2014,12,Argentina,744179
2014,12,Australia,811830
2014,12,Belgium,586213
2015,1,Argentina,841744
2015,1,Australia,547430
2015,1,Belgium,426991
2015,2,Argentina,765335
2015,2,Australia,726060
2015,2,Belgium,501002
2015,3,Argentina,576722
2015,3,Australia,679270
2015,3,Belgium,596670
2015,4,Argentina,529071
2015,4,Australia,550150
2015,4,Belgium,746460
2015,5,Argentina,447484
2015,5,Australia,485660
2015,5,Belgium,893831
2015,6,Argentina,402896
2015,6,Australia,488150
2015,6,Belgium,801066
2015,7,Argentina,540076
2015,7,Australia,628270
2015,7,Belgium,889943
2015,8,Argentina,457496
2015,8,Australia,574140
2015,8,Belgium,913938
2015,9,Argentina,470965
2015,9,Australia,571990
2015,9,Belgium,746208
2015,10,Argentina,508468
2015,10,Australia,625800
2015,10,Belgium,797248
2015,11,Argentina,550231
2015,11,Australia,671540
2015,11,Belgium,520082
2015,12,Argentina,725275
2015,12,Australia,901320
2015,12,Belgium,521314
2016,1,Argentina,799965
2016,1,Australia,617670
2016,1,Belgium,410814
2016,2,Argentina,736026
2016,2,Australia,798610
2016,2,Belgium,523073
2016,3,Argentina,607216
2016,3,Australia,757350
2016,3,Belgium,545249
2016,4,Argentina,445627
2016,4,Australia,610500
2016,4,Belgium,610869
2016,5,Argentina,414083
2016,5,Australia,541280
2016,5,Belgium,708052
2016,6,Argentina,374017
2016,6,Australia,555070
2016,6,Belgium,671694
2016,7,Argentina,542620
2016,7,Australia,715780
2016,7,Belgium,743583
2016,8,Argentina,463287
2016,8,Australia,632140
2016,8,Belgium,767542
2016,9,Argentina,475518
2016,9,Australia,647040
2016,9,Belgium,654627
2016,10,Argentina,526795
2016,10,Australia,695920
2016,10,Belgium,704195
2016,11,Argentina,554280
2016,11,Australia,721830
2016,11,Belgium,544333
2016,12,Argentina,728856
2016,12,Australia,976150
2016,12,Belgium,595016
2017,1,Argentina,777232
2017,1,Australia,723990
2017,1,Belgium,437260
2017,2,Argentina,688986
2017,2,Australia,787580
2017,2,Belgium,523136
2017,3,Argentina,550116
2017,3,Australia,772230
2017,3,Belgium,591667
2017,4,Argentina,521964
2017,4,Australia,700010
2017,4,Belgium,775200
2017,5,Argentina,417023
2017,5,Australia,579090
2017,5,Belgium,766141
2017,6,Argentina,378940
2017,6,Australia,606010
2017,6,Belgium,779706
2017,7,Argentina,548417
2017,7,Australia,746410
2017,7,Belgium,850630
2017,8,Argentina,461302
2017,8,Australia,702900
2017,8,Belgium,852814
2017,9,Argentina,494490
2017,9,Australia,663590
2017,9,Belgium,739111
2017,10,Argentina,543515
2017,10,Australia,741360
2017,10,Belgium,779200
2017,11,Argentina,560977
2017,11,Australia,777090
2017,11,Belgium,603795
2017,12,Argentina,768366
2017,12,Australia,1015040
2017,12,Belgium,659400
2018,1,Argentina,809241
2018,1,Australia,702580
2018,1,Belgium,489948
2018,2,Argentina,696255
2018,2,Australia,914530
2018,2,Belgium,545326
2018,3,Argentina,595511
2018,3,Australia,872350
2018,3,Belgium,706659
2018,4,Argentina,499964
2018,4,Australia,679780
2018,4,Belgium,778137
2018,5,Argentina,435746
2018,5,Australia,609450
2018,5,Belgium,880075
2018,6,Argentina,369325
2018,6,Australia,646650
2018,6,Belgium,816305
2018,7,Argentina,553595
2018,7,Australia,774360
2018,7,Belgium,938020
2018,8,Argentina,471341
2018,8,Australia,741710
2018,8,Belgium,964792
2018,9,Argentina,545997
2018,9,Australia,690190
2018,9,Belgium,787099
2018,10,Argentina,550736
2018,10,Australia,753960
2018,10,Belgium,842002
2018,11,Argentina,625925
2018,11,Australia,802160
2018,11,Belgium,678311
2018,12,Argentina,788192
2018,12,Australia,1057900
2018,12,Belgium,692180
2019,1,Argentina,880807
2019,1,Australia,731130
2019,1,Belgium,497853
2019,2,Argentina,725388
2019,2,Australia,927240
2019,2,Belgium,568718
2019,3,Argentina,640880
2019,3,Australia,836350
2019,3,Belgium,665633
2019,4,Argentina,582121
2019,4,Australia,700370
2019,4,Belgium,885693
2019,5,Argentina,464550
2019,5,Australia,668280
2019,5,Belgium,864063
2019,6,Argentina,431538
2019,6,Australia,660340
2019,6,Belgium,877681
2019,7,Argentina,607787
2019,7,Australia,790380
2019,7,Belgium,965397
2019,8,Argentina,500978
2019,8,Australia,789200
2019,8,Belgium,977639
2019,9,Argentina,579266
2019,9,Australia,694960
2019,9,Belgium,793848
2019,10,Argentina,546928
2019,10,Australia,774020
2019,10,Belgium,849216
2019,11,Argentina,620354
2019,11,Australia,815910
2019,11,Belgium,682103
2019,12,Argentina,818452
2019,12,Australia,1077720
2019,12,Belgium,715480
2020,1,Argentina,895534
2020,1,Australia,766590
2020,1,Belgium,525407
2020,2,Argentina,819980
2020,2,Australia,685410
2020,2,Belgium,595725
2020,3,Argentina,331479
2020,3,Australia,331890
2020,3,Belgium,198086
2020,4,Argentina,0
2020,4,Australia,2250
2020,4,Belgium,5908
2020,5,Argentina,0
2020,5,Australia,3440
2020,5,Belgium,12336
2020,6,Argentina,0
2020,6,Australia,5400
2020,6,Belgium,120495
2020,7,Argentina,1288
2020,7,Australia,3530
2020,7,Belgium,423866
2020,8,Argentina,3375
2020,8,Australia,3030
2020,8,Belgium,306049
2020,9,Argentina,4317
2020,9,Australia,3720
2020,9,Belgium,192856
2020,10,Argentina,5020
2020,10,Australia,6070
2020,10,Belgium,107507
2020,11,Argentina,9742
2020,11,Australia,7570
2020,11,Belgium,43309
2020,12,Argentina,18813
2020,12,Australia,8820
2020,12,Belgium,52397
2021,1,Argentina,22795
2021,1,Australia,7990
2021,1,Belgium,54000
2021,2,Argentina,12665
2021,2,Australia,6260
2021,2,Belgium,51107
2021,3,Argentina,14281
2021,3,Australia,8320
2021,3,Belgium,60624
2021,4,Argentina,10753
2021,4,Australia,22610
2021,4,Belgium,72867
2021,5,Argentina,7551
2021,5,Australia,36190
2021,5,Belgium,154353
2021,6,Argentina,6123
2021,6,Australia,36770
2021,6,Belgium,199911
2021,7,Argentina,4847
2021,7,Australia,18720
2021,7,Belgium,373546
2021,8,Argentina,4317
2021,8,Australia,6390
2021,8,Belgium,497774
2021,9,Argentina,4752
2021,9,Australia,4430
2021,9,Belgium,419063
2021,10,Argentina,20817
2021,10,Australia,4410
2021,10,Belgium,574883
2021,11,Argentina,73531
2021,11,Australia,20860
2021,11,Belgium,395192
2021,12,Argentina,115046
2021,12,Australia,73290
2021,12,Belgium,389487
2022,1,Argentina,176499
2022,1,Australia,60760
2022,1,Belgium,339014
2022,2,Argentina,150584
2022,2,Australia,90460
2022,2,Belgium,371362
2022,3,Argentina,211964
2022,3,Australia,170250
2022,3,Belgium,478793
2022,4,Argentina,302040
2022,4,Australia,235460
2022,4,Belgium,714103
2022,5,Argentina,276318
2022,5,Australia,231480
2022,5,Belgium,768822
2022,6,Argentina,249341
2022,6,Australia,275300
2022,6,Belgium,783694
2022,7,Argentina,388871
2022,7,Australia,325680
2022,7,Belgium,933206
2022,8,Argentina,356199
2022,8,Australia,348440
2022,8,Belgium,980586
2022,9,Argentina,386039
2022,9,Australia,371850
2022,9,Belgium,748070
2022,10,Argentina,424661
2022,10,Australia,430470
2022,10,Belgium,808170
2022,11,Argentina,483243
2022,11,Australia,505240
2022,11,Belgium,604620
2022,12,Argentina,483967
2022,12,Australia,648970
2022,12,Belgium,689721
2023,1,Argentina,728436
2023,1,Australia,412410
2023,1,Belgium,500282
2023,2,Argentina,682031
2023,2,Australia,600710
2023,2,Belgium,556361
2023,3,Argentina,565471
2023,3,Australia,613340
2023,3,Belgium,653083
2023,4,Argentina,619742
2023,4,Australia,544920
2023,4,Belgium,887293
2023,5,Argentina,510635
2023,5,Australia,512330
2023,5,Belgium,900789
2023,6,Argentina,443860
2023,6,Australia,542080
2023,6,Belgium,859549
2023,7,Argentina,652790
2023,7,Australia,625120
2023,7,Belgium,973777
2023,8,Argentina,540369
2023,8,Australia,603360
2023,8,Belgium,981846
2023,9,Argentina,572904
2023,9,Australia,584620
2023,9,Belgium,821984
2023,10,Argentina,625431
2023,10,Australia,607930
2023,10,Belgium,814918
2023,11,Argentina,667083
2023,11,Australia,663760
2023,11,Belgium,606785
2023,12,Argentina,676936
2023,12,Australia,876860
2023,12,Belgium,722904
2024,1,Argentina,898293
2024,1,Australia,603770
2024,1,Belgium,512847
2024,2,Argentina,757187
2024,2,Australia,857950
2024,2,Belgium,585968
2024,3,Argentina,673210
2024,3,Australia,761050
2024,3,Belgium,748119
2024,4,Argentina,469571
2024,4,Australia,593090
2024,4,Belgium,767902
2010,1,United States of America,4128091
2010,2,United States of America,3736045
2010,3,United States of America,4841398
2010,4,United States of America,4937709
2010,5,United States of America,5092004
2010,6,United States of America,4713084
2010,7,United States of America,6278385
2010,8,United States of America,6406534
2010,9,United States of America,5055988
2010,10,United States of America,5164365
2010,11,United States of America,4570245
2010,12,United States of America,5086512
2011,1,United States of America,4319083
2011,2,United States of America,3905579
2011,3,United States of America,4782144
2011,4,United States of America,5587811
2011,5,United States of America,5277963
2011,6,United States of America,4946939
2011,7,United States of America,6862072
2011,8,United States of America,6798516
2011,9,United States of America,5447584
2011,10,United States of America,5392345
2011,11,United States of America,4946829
2011,12,United States of America,5210551
2012,1,United States of America,4728134
2012,2,United States of America,4155850
2012,3,United States of America,5328829
2012,4,United States of America,5726778
2012,5,United States of America,5341254
2012,6,United States of America,5196669
2012,7,United States of America,6806745
2012,8,United States of America,7355431
2012,9,United States of America,5817050
2012,10,United States of America,5583375
2012,11,United States of America,5267717
2012,12,United States of America,5659065
2013,1,United States of America,4967028
2013,2,United States of America,4478353
2013,3,United States of America,5980801
2013,4,United States of America,5729720
2013,5,United States of America,5800889
2013,6,United States of America,5637609
2013,7,United States of America,7166098
2013,8,United States of America,7992152
2013,9,United States of America,6176016
2013,10,United States of America,6053988
2013,11,United States of America,5532024
2013,12,United States of America,6128229
2014,1,United States of America,5400065
2014,2,United States of America,4660320
2014,3,United States of America,5895684
2014,4,United States of America,6500365
2014,5,United States of America,6370882
2014,6,United States of America,6003877
2014,7,United States of America,7429591
2014,8,United States of America,8418370
2014,9,United States of America,6260914
2014,10,United States of America,6341263
2014,11,United States of America,5829463
2014,12,United States of America,6268560
2015,1,United States of America,5528348
2015,2,United States of America,4893897
2015,3,United States of America,6176981
2015,4,United States of America,6513761
2015,5,United States of America,6865244
2015,6,United States of America,6213956
2015,7,United States of America,7861626
2015,8,United States of America,8166951
2015,9,United States of America,6534393
2015,10,United States of America,6610185
2015,11,United States of America,6061547
2015,12,United States of America,6346637
2016,1,United States of America,5614591
2016,2,United States of America,4935260
2016,3,United States of America,6143910
2016,4,United States of America,6042233
2016,5,United States of America,6500006
2016,6,United States of America,6154158
2016,7,United States of America,7594735
2016,8,United States of America,7895284
2016,9,United States of America,6614195
2016,10,United States of America,6723729
2016,11,United States of America,5844020
2016,12,United States of America,6345367
2017,1,United States of America,5761573
2017,2,United States of America,4847524
2017,3,United States of America,5789340
2017,4,United States of America,6694435
2017,5,United States of America,6261694
2017,6,United States of America,6085765
2017,7,United States of America,7662834
2017,8,United States of America,8101069
2017,9,United States of America,6484238
2017,10,United States of America,6670085
2017,11,United States of America,6127815
2017,12,United States of America,6700374
2018,1,United States of America,5929209
2018,2,United States of America,5255134
2018,3,United States of America,6663070
2018,4,United States of America,6929931
2018,5,United States of America,6768050
2018,6,United States of America,6372295
2018,7,United States of America,7780063
2018,8,United States of America,8079538
2018,9,United States of America,6559060
2018,10,United States of America,6759361
2018,11,United States of America,6067153
2018,12,United States of America,6583054
2019,1,United States of America,5836439
2019,2,United States of America,5091485
2019,3,United States of America,6258503
2019,4,United States of America,7044707
2019,5,United States of America,6703974
2019,6,United States of America,6326970
2019,7,United States of America,7702922
2019,8,United States of America,8114715
2019,9,United States of America,6703451
2019,10,United States of America,6687063
2019,11,United States of America,6095118
2019,12,United States of America,6876248
2020,1,United States of America,5737655
2020,2,United States of America,4952787
2020,3,United States of America,3110473
2020,4,United States of America,248486
2020,5,United States of America,268939
2020,6,United States of America,318998
2020,7,United States of America,524379
2020,8,United States of America,720669
2020,9,United States of America,611593
2020,10,United States of America,729769
2020,11,United States of America,881761
2020,12,United States of America,1106505
2021,1,United States of America,1045178
2021,2,United States of America,701043
2021,3,United States of America,1062013
2021,4,United States of America,1367834
2021,5,United States of America,1750554
2021,6,United States of America,1756616
2021,7,United States of America,2021624
2021,8,United States of America,2258290
2021,9,United States of America,1894455
2021,10,United States of America,2118328
2021,11,United States of America,2872992
2021,12,United States of America,3431173
2022,1,United States of America,2473517
2022,2,United States of America,2249094
2022,3,United States of America,3209908
2022,4,United States of America,4280397
2022,5,United States of America,4254837
2022,6,United States of America,4008029
2022,7,United States of America,5172494
2022,8,United States of America,5650779
2022,9,United States of America,4833042
2022,10,United States of America,5088299
2022,11,United States of America,4546326
2022,12,United States of America,5003963
2023,1,United States of America,4799961
2023,2,United States of America,4127573
2023,3,United States of America,5233872
2023,4,United States of America,5600095
2023,5,United States of America,5386370
2023,6,United States of America,4982280
2023,7,United States of America,6458739
2023,8,United States of America,6982696
2023,9,United States of America,5768289
2023,10,United States of America,5959125
2023,11,United States of America,5272445
2023,12,United States of America,5910443
2024,1,United States of America,5371804
2024,2,United States of America,4735844
2024,3,United States of America,5893360
2010,1,Indonesia,493799
2010,1,Sweden,212918
2010,2,Indonesia,523135
2010,2,Sweden,262547
2010,3,Indonesia,594242
2010,3,Sweden,259349
2010,4,Indonesia,555915
2010,4,Sweden,234002
2010,5,Indonesia,600031
2010,5,Sweden,377689
2010,6,Indonesia,613422
2010,6,Sweden,599054
2010,7,Indonesia,658476
2010,7,Sweden,1295273
2010,8,Indonesia,586530
2010,8,Sweden,865369
2010,9,Indonesia,560367
2010,9,Sweden,353129
2010,10,Indonesia,594654
2010,10,Sweden,288276
2010,11,Indonesia,578152
2010,11,Sweden,226611
2010,12,Indonesia,644221
2010,12,Sweden,208795
2011,1,Indonesia,548821
2011,1,Sweden,220143
2011,2,Indonesia,568057
2011,2,Sweden,249193
2011,3,Indonesia,598068
2011,3,Sweden,246761
2011,4,Indonesia,608093
2011,4,Sweden,279313
2011,5,Indonesia,600191
2011,5,Sweden,391098
2011,6,Indonesia,674402
2011,6,Sweden,657235
2011,7,Indonesia,745451
2011,7,Sweden,1248347
2011,8,Indonesia,621084
2011,8,Sweden,826209
2011,9,Indonesia,650071
2011,9,Sweden,364800
2011,10,Indonesia,656006
2011,10,Sweden,295614
2011,11,Indonesia,654948
2011,11,Sweden,234517
2011,12,Indonesia,724539
2011,12,Sweden,209113
2012,1,Indonesia,652692
2012,1,Sweden,220984
2012,2,Indonesia,592502
2012,2,Sweden,262384
2012,3,Indonesia,658602
2012,3,Sweden,262620
2012,4,Indonesia,626100
2012,4,Sweden,276381
2012,5,Indonesia,650883
2012,5,Sweden,410896
2012,6,Indonesia,695531
2012,6,Sweden,641077
2012,7,Indonesia,701200
2012,7,Sweden,1207413
2012,8,Indonesia,634194
2012,8,Sweden,788870
2012,9,Indonesia,683584
2012,9,Sweden,343217
2012,10,Indonesia,688341
2012,10,Sweden,278944
2012,11,Indonesia,693867
2012,11,Sweden,241087
2012,12,Indonesia,766966
2012,12,Sweden,212053
2013,1,Indonesia,614328
2013,1,Sweden,226708
2013,2,Indonesia,678415
2013,2,Sweden,265182
2013,3,Indonesia,725316
2013,3,Sweden,280760
2013,4,Indonesia,646117
2013,4,Sweden,257352
2013,5,Indonesia,700708
2013,5,Sweden,416538
2013,6,Indonesia,789594
2013,6,Sweden,642683
2013,7,Indonesia,717784
2013,7,Sweden,1163588
2013,8,Indonesia,771009
2013,8,Sweden,810242
2013,9,Indonesia,770878
2013,9,Sweden,370961
2013,10,Indonesia,719903
2013,10,Sweden,295033
2013,11,Indonesia,807422
2013,11,Sweden,256865
2013,12,Indonesia,860655
2013,12,Sweden,243368
2014,1,Indonesia,753079
2014,1,Sweden,242983
2014,2,Indonesia,702666
2014,2,Sweden,274731
2014,3,Indonesia,765607
2014,3,Sweden,278943
2014,4,Indonesia,726332
2014,4,Sweden,309159
2014,5,Indonesia,752363
2014,5,Sweden,446436
2014,6,Indonesia,851475
2014,6,Sweden,713783
2014,7,Indonesia,777210
2014,7,Sweden,1223809
2014,8,Indonesia,826821
2014,8,Sweden,929599
2014,9,Indonesia,791296
2014,9,Sweden,401408
2014,10,Indonesia,808767
2014,10,Sweden,322201
2014,11,Indonesia,764461
2014,11,Sweden,262818
2014,12,Indonesia,915334
2014,12,Sweden,254312
2015,1,Indonesia,785973
2015,1,Sweden,259758
2015,2,Indonesia,843928
2015,2,Sweden,300468
2015,3,Indonesia,841071
2015,3,Sweden,313424
2015,4,Indonesia,801873
2015,4,Sweden,322181
2015,5,Indonesia,852388
2015,5,Sweden,489009
2015,6,Indonesia,872385
2015,6,Sweden,814600
2015,7,Indonesia,877584
2015,7,Sweden,1481902
2015,8,Indonesia,911704
2015,8,Sweden,1055803
2015,9,Indonesia,920128
2015,9,Sweden,461705
2015,10,Indonesia,877798
2015,10,Sweden,385776
2015,11,Indonesia,835408
2015,11,Sweden,308384
2015,12,Indonesia,986519
2015,12,Sweden,288682
2016,1,Indonesia,814303
2016,1,Sweden,273613
2016,2,Indonesia,888309
2016,2,Sweden,332702
2016,3,Indonesia,915019
2016,3,Sweden,339300
2016,4,Indonesia,901095
2016,4,Sweden,337168
2016,5,Indonesia,915206
2016,5,Sweden,520147
2016,6,Indonesia,857651
2016,6,Sweden,823221
2016,7,Indonesia,1032741
2016,7,Sweden,1511792
2016,8,Indonesia,1031986
2016,8,Sweden,1125878
2016,9,Indonesia,1006653
2016,9,Sweden,494001
2016,10,Indonesia,1040651
2016,10,Sweden,389389
2016,11,Indonesia,1002333
2016,11,Sweden,317450
2016,12,Indonesia,1113328
2016,12,Sweden,317007
2017,1,Indonesia,1107968
2017,1,Sweden,302365
2017,2,Indonesia,1023388
2017,2,Sweden,347672
2017,3,Indonesia,1059777
2017,3,Sweden,356406
2017,4,Indonesia,1171386
2017,4,Sweden,386065
2017,5,Indonesia,1148588
2017,5,Sweden,552068
2017,6,Indonesia,1144001
2017,6,Sweden,893677
2017,7,Indonesia,1370591
2017,7,Sweden,1510174
2017,8,Indonesia,1393243
2017,8,Sweden,1116647
2017,9,Indonesia,1250231
2017,9,Sweden,513957
2017,10,Indonesia,1161565
2017,10,Sweden,402045
2017,11,Indonesia,1062030
2017,11,Sweden,335624
2017,12,Indonesia,1147031
2017,12,Sweden,337494
2018,1,Indonesia,1097839
2018,1,Sweden,309780
2018,2,Indonesia,1197503
2018,2,Sweden,365044
2018,3,Indonesia,1363426
2018,3,Sweden,424975
